h,O_L,O_m,O_k
71.32789160614418,0.6103372367603664,0.228417314994805,0.10949406404411371
71.04281344147061,0.6104204870999081,0.228417314994805,0.10949406404411371
71.27485840674765,0.6153179317292313,0.228417314994805,0.10949406404411371
71.27485840674765,0.6153179317292313,0.228417314994805,0.10949406404411371
71.95634977861876,0.612528618332044,0.22495654006123472,0.10949406404411371
71.95634977861876,0.612528618332044,0.22495654006123472,0.10949406404411371
71.8712368931872,0.612528618332044,0.22495654006123472,0.10949406404411371
71.8712368931872,0.612528618332044,0.22495654006123472,0.10949406404411371
71.49576785590213,0.6168689560026068,0.22495654006123472,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.48551480505603,0.6168689560026068,0.222552887708331,0.10949406404411371
71.21048784737465,0.6168689560026068,0.222552887708331,0.11154726734289899
70.69690150140069,0.6256590501599395,0.222552887708331,0.11154726734289899
71.13453837194591,0.6256590501599395,0.222552887708331,0.11154726734289899
71.45655457038208,0.6161773338478475,0.222552887708331,0.11154726734289899
72.22818705104419,0.6136792788447978,0.222552887708331,0.10984154359211236
72.76429263839628,0.6136792788447978,0.222552887708331,0.10892218612840093
72.76429263839628,0.6136792788447978,0.222552887708331,0.10892218612840093
72.76429263839628,0.6136792788447978,0.222552887708331,0.10892218612840093
72.76429263839628,0.6136792788447978,0.222552887708331,0.10892218612840093
72.76429263839628,0.6136792788447978,0.222552887708331,0.10892218612840093
72.13889704881154,0.6088268014789561,0.222552887708331,0.10892218612840093
72.13889704881154,0.6088268014789561,0.222552887708331,0.10892218612840093
72.55424241892295,0.6026875100732667,0.222552887708331,0.10892218612840093
71.67036537735208,0.5975802372817489,0.222552887708331,0.10892218612840093
71.73834141899948,0.597632695853259,0.22744208954781095,0.10578921231522544
72.26609486434002,0.5993043186495913,0.22744208954781095,0.10657823918582221
72.26609486434002,0.5993043186495913,0.22744208954781095,0.10657823918582221
72.26609486434002,0.5993043186495913,0.23568065464522445,0.10657823918582221
72.26609486434002,0.5993043186495913,0.23568065464522445,0.10657823918582221
72.26609486434002,0.5993043186495913,0.23568065464522445,0.10657823918582221
72.48975999382283,0.5996807778364951,0.23738789971011487,0.10657823918582221
72.71868129507935,0.5974826294139584,0.23738789971011487,0.10143302842285326
72.10319626244626,0.5974826294139584,0.23738789971011487,0.10143302842285326
71.92578399904568,0.5954461772202019,0.24019795880886005,0.10267317663115298
72.04853794341784,0.5954461772202019,0.24019795880886005,0.10267317663115298
72.04853794341784,0.5954461772202019,0.24019795880886005,0.10267317663115298
72.04853794341784,0.5954461772202019,0.24019795880886005,0.10267317663115298
71.86326007448403,0.5954461772202019,0.24019795880886005,0.10267317663115298
71.86326007448403,0.5954461772202019,0.24019795880886005,0.10267317663115298
71.6933117042979,0.5986347192923481,0.24019795880886005,0.10267317663115298
71.94079670629165,0.5986347192923481,0.24019795880886005,0.10267317663115298
72.05398282104312,0.5986347192923481,0.23234136448189874,0.10267317663115298
71.79857206622727,0.600223856109137,0.23234136448189874,0.10267317663115298
71.79857206622727,0.600223856109137,0.23234136448189874,0.10267317663115298
71.79857206622727,0.600223856109137,0.23234136448189874,0.10267317663115298
71.43363211890927,0.6044692702555277,0.24752946517339638,0.10267317663115298
70.74958364687494,0.6061983226043695,0.24752946517339638,0.10267317663115298
70.381757789373,0.6132188266907944,0.24752946517339638,0.10805301679396542
70.381757789373,0.6132188266907944,0.24752946517339638,0.10805301679396542
70.51384073589863,0.6132188266907944,0.24752946517339638,0.10805301679396542
70.7113523412842,0.6132188266907944,0.24752946517339638,0.10336513466814751
70.7113523412842,0.6132188266907944,0.24752946517339638,0.10336513466814751
70.7113523412842,0.6132188266907944,0.25235787768883067,0.10336513466814751
70.7113523412842,0.6028270409409308,0.24842439204219174,0.10336513466814751
70.61356586192893,0.6104115948860732,0.24842439204219174,0.10336513466814751
70.49975378034553,0.6129935479260694,0.24842439204219174,0.10336513466814751
70.84638905525873,0.6129935479260694,0.24842439204219174,0.10336513466814751
70.84638905525873,0.6129935479260694,0.24842439204219174,0.10336513466814751
71.03988540613459,0.6129935479260694,0.24842439204219174,0.10336513466814751
70.57246620646593,0.6129935479260694,0.24842439204219174,0.10336513466814751
70.85903940548005,0.6129935479260694,0.2511196824143629,0.09491429310484407
71.16341272536216,0.6092900537732316,0.2511196824143629,0.09491429310484407
71.16341272536216,0.6092900537732316,0.2511196824143629,0.09491429310484407
71.16341272536216,0.6092900537732316,0.2511196824143629,0.09491429310484407
71.16341272536216,0.6034208147476303,0.2511196824143629,0.09491429310484407
71.6547352866937,0.6007117342458554,0.2511196824143629,0.085591599724845
71.6547352866937,0.6007117342458554,0.2511196824143629,0.085591599724845
71.6547352866937,0.6007117342458554,0.2511196824143629,0.085591599724845
71.6547352866937,0.6007117342458554,0.2511196824143629,0.085591599724845
71.98810803832919,0.6054675142212906,0.2444264568580743,0.085591599724845
71.93125353727497,0.6054675142212906,0.2444264568580743,0.085591599724845
71.93125353727497,0.6054675142212906,0.2444264568580743,0.085591599724845
72.7093825765694,0.6092339477940618,0.2444264568580743,0.085591599724845
72.7093825765694,0.6092339477940618,0.2444264568580743,0.085591599724845
72.7093825765694,0.6092339477940618,0.2444264568580743,0.085591599724845
72.7093825765694,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.52167712559232,0.6092339477940618,0.2444264568580743,0.085591599724845
72.2172076411352,0.6092339477940618,0.24980699719084198,0.085591599724845
71.5986277084662,0.6073938638588069,0.24980699719084198,0.0855515870807633
71.5986277084662,0.6073938638588069,0.24980699719084198,0.0855515870807633
71.92113453721018,0.6073938638588069,0.24980699719084198,0.0855515870807633
71.88362773442756,0.609957225264177,0.24980699719084198,0.0855515870807633
71.88362773442756,0.609957225264177,0.24980699719084198,0.0855515870807633
71.88362773442756,0.609957225264177,0.24980699719084198,0.0855515870807633
71.24498953355743,0.609957225264177,0.24980699719084198,0.08493641371838459
71.24498953355743,0.609957225264177,0.24980699719084198,0.08493641371838459
71.52517245636541,0.609957225264177,0.24980699719084198,0.08493641371838459
71.48364283990104,0.609957225264177,0.24980699719084198,0.08493641371838459
71.48364283990104,0.609957225264177,0.24980699719084198,0.08493641371838459
71.48364283990104,0.609957225264177,0.24980699719084198,0.08493641371838459
71.48364283990104,0.609957225264177,0.24980699719084198,0.08493641371838459
71.05806374638402,0.6072883465070587,0.2550076128282396,0.08493641371838459
71.05806374638402,0.6072883465070587,0.2550076128282396,0.08493641371838459
71.29720932826595,0.6063143412714044,0.2550076128282396,0.08493641371838459
71.29720932826595,0.6063143412714044,0.2550076128282396,0.08493641371838459
71.29720932826595,0.6063143412714044,0.2550076128282396,0.08493641371838459
71.29720932826595,0.6063143412714044,0.2550076128282396,0.08493641371838459
71.19199440105389,0.6063143412714044,0.2486352783688692,0.09274381141870894
71.65898827957888,0.5986960549773938,0.2486352783688692,0.09274381141870894
71.65898827957888,0.5986960549773938,0.2486352783688692,0.09274381141870894
71.65898827957888,0.5986960549773938,0.2486352783688692,0.09274381141870894
71.40576633079692,0.5986960549773938,0.2555814292163402,0.09274381141870894
71.0415427388883,0.6009503511741022,0.2555814292163402,0.09274381141870894
71.0415427388883,0.6009503511741022,0.2555814292163402,0.09274381141870894
71.12869400865924,0.604319234920681,0.2555814292163402,0.09274381141870894
71.12869400865924,0.604319234920681,0.2555814292163402,0.09274381141870894
71.12869400865924,0.604319234920681,0.2555814292163402,0.09274381141870894
71.12869400865924,0.604319234920681,0.2555814292163402,0.09274381141870894
71.12869400865924,0.604319234920681,0.2555814292163402,0.09274381141870894
70.68866215878307,0.6103125525102835,0.2555814292163402,0.09274381141870894
70.72484547229452,0.6103125525102835,0.2555814292163402,0.09274381141870894
70.83166520083984,0.6159920722099868,0.2555814292163402,0.09274381141870894
70.43012301337595,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.43012301337595,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6174545269958996,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.55680118655089,0.6184490838556423,0.25752846709370386,0.09834435210222485
70.17482636459569,0.6184490838556423,0.26151782823499825,0.09834435210222485
70.17482636459569,0.6184490838556423,0.26151782823499825,0.09834435210222485
70.21233882199093,0.6193425575326903,0.26476543943851233,0.0967118453017496
70.21233882199093,0.6193425575326903,0.26476543943851233,0.0967118453017496
69.71217378715005,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.87866958877312,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.99440564751535,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.99440564751535,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.99440564751535,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.99440564751535,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.99440564751535,0.6197681246374077,0.2613312902045888,0.10446334518499664
70.06983656459413,0.6197681246374077,0.2613312902045888,0.10446334518499664
70.06983656459413,0.6197681246374077,0.2613312902045888,0.10446334518499664
69.74575077695052,0.6225451098235802,0.260114977024435,0.10446334518499664
69.74575077695052,0.6225451098235802,0.260114977024435,0.10446334518499664
69.26213514336564,0.6273356544827935,0.26198070992330325,0.1022556053486127
69.26213514336564,0.6273356544827935,0.26198070992330325,0.1022556053486127
69.32745225733684,0.6255901716937499,0.26304105438519465,0.10340038442833857
69.86027239593751,0.6255901716937499,0.26304105438519465,0.10340038442833857
69.86027239593751,0.6255901716937499,0.26304105438519465,0.10340038442833857
69.8035788843509,0.6255901716937499,0.26246459163997804,0.10340038442833857
69.8035788843509,0.6255901716937499,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6255901716937499,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6255901716937499,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6255901716937499,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6299292280980693,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6299292280980693,0.26246459163997804,0.10340038442833857
69.76936500460401,0.6299292280980693,0.26246459163997804,0.10340038442833857
69.54128542975485,0.6268604663249417,0.2652265154919331,0.10340038442833857
69.54128542975485,0.6268604663249417,0.2652265154919331,0.10340038442833857
69.54128542975485,0.6268604663249417,0.2652265154919331,0.10340038442833857
70.13975229091895,0.6191763913056124,0.2590663370054935,0.10340038442833857
70.22613817629208,0.6108724724561052,0.2590663370054935,0.10340038442833857
70.22613817629208,0.6108724724561052,0.2590663370054935,0.10340038442833857
70.33957061904704,0.6141998969759449,0.2590663370054935,0.10066781571746275
70.4252920517552,0.6141998969759449,0.2590663370054935,0.10066781571746275
70.48385716913732,0.6165192037643299,0.2590663370054935,0.10066781571746275
70.48385716913732,0.6165192037643299,0.2623580172374753,0.10066781571746275
70.49629727085838,0.6085661190902485,0.2639868236978233,0.09604786244549399
70.94555825827042,0.6071101500608149,0.25836568766694207,0.09604786244549399
70.66974167181179,0.6094116163463689,0.2600004560309493,0.09604786244549399
71.15868299075348,0.6119367819979163,0.2600004560309493,0.09219080829349277
71.15868299075348,0.6119367819979163,0.2600004560309493,0.09219080829349277
71.26353322952757,0.6130805416816835,0.2600004560309493,0.09219080829349277
70.69324170615921,0.6131862284384144,0.25530371247860356,0.09219080829349277
70.69324170615921,0.6131862284384144,0.25530371247860356,0.09219080829349277
70.58069795812128,0.6169906302261633,0.25530371247860356,0.09219080829349277
70.58069795812128,0.6169906302261633,0.25530371247860356,0.09219080829349277
70.58069795812128,0.6169906302261633,0.25530371247860356,0.09219080829349277
70.56780811772222,0.6192437986179881,0.25530371247860356,0.09219080829349277
71.21820943258558,0.6142222290263184,0.25823063515518213,0.09219080829349277
71.25576357098139,0.6142222290263184,0.25823063515518213,0.09080907725482719
71.60011876932982,0.6123157128211908,0.25923875814203184,0.08251554913219544
70.81316407861893,0.6155725039067851,0.2582474645217311,0.08694912268981134
70.81316407861893,0.6155725039067851,0.2582474645217311,0.08694912268981134
70.33807728192934,0.6155725039067851,0.2647173471731188,0.08694912268981134
70.33807728192934,0.6155725039067851,0.2647173471731188,0.08694912268981134
70.33807728192934,0.6077264923305771,0.2647173471731188,0.08694912268981134
70.04888854168006,0.6144554002118975,0.2647173471731188,0.0865634243084621
70.93364112663808,0.6144554002118975,0.2647173471731188,0.0865634243084621
70.93204989297173,0.6144554002118975,0.2647173471731188,0.0865634243084621
70.93204989297173,0.6144554002118975,0.2647173471731188,0.0865634243084621
70.93231778561956,0.6196081998455404,0.2647173471731188,0.0865634243084621
70.93231778561956,0.6196081998455404,0.2647173471731188,0.0865634243084621
70.94042200145728,0.6146606653094479,0.2647173471731188,0.0865634243084621
70.94042200145728,0.6146606653094479,0.2647173471731188,0.0865634243084621
70.80658623166515,0.612389564808263,0.26655924843930234,0.0865634243084621
70.75185559386557,0.612389564808263,0.26655924843930234,0.0865634243084621
70.75185559386557,0.612389564808263,0.26655924843930234,0.0865634243084621
70.99019709184955,0.6093765775300254,0.2656869849331742,0.0865634243084621
70.99019709184955,0.6093765775300254,0.2656869849331742,0.0865634243084621
71.68504346272347,0.606824262330743,0.25605413480680866,0.08073588503420423
71.68504346272347,0.606824262330743,0.25605413480680866,0.08073588503420423
71.68504346272347,0.606824262330743,0.25605413480680866,0.08073588503420423
71.89592983939745,0.6078011877661459,0.25605413480680866,0.08287453250104795
71.89592983939745,0.6078011877661459,0.25605413480680866,0.08287453250104795
71.89592983939745,0.6078011877661459,0.25605413480680866,0.08287453250104795
71.89592983939745,0.6078011877661459,0.25605413480680866,0.08287453250104795
71.89592983939745,0.6078011877661459,0.25605413480680866,0.08287453250104795
71.16386653056364,0.6069560943748317,0.25605413480680866,0.08287453250104795
71.66496317109839,0.608970492145795,0.25605413480680866,0.08287453250104795
71.66496317109839,0.608970492145795,0.25605413480680866,0.08287453250104795
71.169051645405,0.608970492145795,0.25605413480680866,0.08287453250104795
71.169051645405,0.608970492145795,0.25605413480680866,0.08287453250104795
71.1513027428909,0.5949525918897657,0.26166980407626406,0.08782542447849448
71.1513027428909,0.5949525918897657,0.26166980407626406,0.08782542447849448
71.1513027428909,0.5949525918897657,0.26166980407626406,0.08782542447849448
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.09693808385404,0.5943701860546309,0.26166980407626406,0.09665506550938455
71.54628256279311,0.5964437815167623,0.26166980407626406,0.08722536012996522
72.0804351560923,0.5966693800183402,0.25785887379005423,0.08090521650198766
72.0804351560923,0.5966693800183402,0.25785887379005423,0.08090521650198766
72.0804351560923,0.5966693800183402,0.25785887379005423,0.08090521650198766
72.0804351560923,0.5966693800183402,0.25785887379005423,0.08090521650198766
72.35585229821251,0.5892081522641295,0.2599961696654175,0.08090521650198766
72.24678220033418,0.5920214082401426,0.2599961696654175,0.08090521650198766
72.42239036734597,0.5913533398622957,0.2630643009047488,0.08090521650198766
72.42239036734597,0.5913533398622957,0.2630643009047488,0.08090521650198766
72.42239036734597,0.5913533398622957,0.2630643009047488,0.08090521650198766
71.77899206207177,0.5913533398622957,0.2630643009047488,0.08090521650198766
72.39037543759349,0.5913533398622957,0.2550531958791448,0.08090521650198766
72.47508594803229,0.5820958896431054,0.2550531958791448,0.08090521650198766
72.47508594803229,0.5820958896431054,0.2550531958791448,0.08090521650198766
72.47508594803229,0.5820958896431054,0.2550531958791448,0.08090521650198766
72.17209307743282,0.5816703729217716,0.2550531958791448,0.08090521650198766
72.9129719185792,0.5831597170670069,0.2487313650844382,0.08090521650198766
73.20152778409812,0.5898579594437736,0.2450811350569313,0.08090521650198766
73.13360529784839,0.5851756307842964,0.2450811350569313,0.08090521650198766
72.20752125515558,0.5843020657623618,0.2450811350569313,0.08090521650198766
72.49802863602896,0.5843020657623618,0.2450811350569313,0.08090521650198766
72.70035021839628,0.5830816058647225,0.2450811350569313,0.08090521650198766
72.59458658072579,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.59458658072579,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.59458658072579,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.59458658072579,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.59458658072579,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.6909586579568,0.5884857980312058,0.2450811350569313,0.08090521650198766
72.86293785163879,0.5940606019278869,0.2450811350569313,0.07965582506817175
72.79113010484814,0.6006754736913377,0.2450811350569313,0.07965582506817175
71.81977563791443,0.609486743281561,0.2450811350569313,0.07965582506817175
71.61363663277378,0.609486743281561,0.2450811350569313,0.0892071202585463
71.61363663277378,0.6125183968527902,0.2450811350569313,0.0892071202585463
71.61363663277378,0.6125183968527902,0.2450811350569313,0.0892071202585463
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.95458348011455,0.6125183968527902,0.2450811350569313,0.08056305181610791
71.78338064294431,0.6125183968527902,0.2450811350569313,0.08056305181610791
72.11349228085699,0.607372810011547,0.2450811350569313,0.08056305181610791
72.030258379918,0.6086911569523008,0.2450811350569313,0.08056305181610791
71.82932394599774,0.6143389617463993,0.2450811350569313,0.08056305181610791
71.82932394599774,0.6143389617463993,0.2450811350569313,0.08056305181610791
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6143389617463993,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6095310588723121,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6095310588723121,0.23768368218282546,0.06960600716669882
72.70068318106651,0.6095310588723121,0.23768368218282546,0.06960600716669882
72.6498075691282,0.6095310588723121,0.23768368218282546,0.06960600716669882
72.9540420374823,0.6095310588723121,0.23768368218282546,0.06960600716669882
73.40683979394935,0.6095310588723121,0.22992259875463625,0.06960600716669882
73.76037009392824,0.6106122849817491,0.2251143577216234,0.06960600716669882
73.76037009392824,0.6106122849817491,0.2251143577216234,0.06960600716669882
73.76037009392824,0.6106122849817491,0.2251143577216234,0.06960600716669882
73.76037009392824,0.6106122849817491,0.2251143577216234,0.06960600716669882
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.75265890504602,0.6106122849817491,0.2251143577216234,0.06773292550216606
73.59155434634809,0.6135654260120841,0.2251143577216234,0.06773292550216606
73.59155434634809,0.6135654260120841,0.2251143577216234,0.06773292550216606
74.06688430868397,0.6048227103058301,0.21849794122446817,0.06563100559861842
74.68756153310954,0.599787452956834,0.21849794122446817,0.06563100559861842
74.68756153310954,0.599787452956834,0.21849794122446817,0.06563100559861842
75.33780786032794,0.5872858986926374,0.21849794122446817,0.07110809934022777
75.42798865205727,0.5856843600249806,0.21849794122446817,0.07110809934022777
74.50541071545855,0.5856843600249806,0.21849794122446817,0.07110809934022777
74.50541071545855,0.5856843600249806,0.21849794122446817,0.07110809934022777
74.50541071545855,0.5865939786782628,0.21849794122446817,0.07110809934022777
74.50541071545855,0.5865939786782628,0.21849794122446817,0.07110809934022777
74.14504774316848,0.5818204429330258,0.22302885952487755,0.07110809934022777
74.14504774316848,0.5818204429330258,0.22302885952487755,0.07110809934022777
74.13192948616837,0.5884789178909344,0.22302885952487755,0.07110809934022777
74.22537585606847,0.5884789178909344,0.22471411202693353,0.07110809934022777
74.39781244337759,0.5884789178909344,0.22294650208942685,0.07110809934022777
73.77840146792701,0.5951615609208223,0.22294650208942685,0.07110809934022777
73.77840146792701,0.5951615609208223,0.22294650208942685,0.07110809934022777
73.77840146792701,0.5951615609208223,0.22294650208942685,0.07110809934022777
73.77840146792701,0.5951615609208223,0.22294650208942685,0.07110809934022777
73.77840146792701,0.5951615609208223,0.22294650208942685,0.07110809934022777
74.19746005020639,0.5951615609208223,0.22294650208942685,0.07110809934022777
74.07594342793207,0.5847389409019909,0.22008713119197545,0.07110809934022777
74.07594342793207,0.5847389409019909,0.22008713119197545,0.07110809934022777
73.67942438544573,0.5847389409019909,0.2177179388704146,0.07830956889677518
74.07237161929044,0.5892935213634514,0.2177179388704146,0.07830956889677518
74.07237161929044,0.5892935213634514,0.2177179388704146,0.07830956889677518
73.768963681555,0.58473346814791,0.22221660972859583,0.08595554678737212
73.53805627405568,0.5847514861121748,0.2341667132782505,0.08595554678737212
73.53805627405568,0.5847514861121748,0.2341667132782505,0.08595554678737212
73.17499931427814,0.5847514861121748,0.2341667132782505,0.08595554678737212
73.17499931427814,0.5847514861121748,0.2341667132782505,0.08595554678737212
72.98068054201205,0.5841565814420081,0.2341667132782505,0.08595554678737212
72.98068054201205,0.5841565814420081,0.2341667132782505,0.08595554678737212
72.98068054201205,0.5841565814420081,0.2341667132782505,0.08595554678737212
72.98068054201205,0.5841565814420081,0.2341667132782505,0.08595554678737212
73.2455408614763,0.5841565814420081,0.2341667132782505,0.08595554678737212
73.00976006259376,0.5841565814420081,0.2371438477458774,0.08595554678737212
73.00976006259376,0.5805897942224189,0.2371438477458774,0.08595554678737212
73.00976006259376,0.5805897942224189,0.2371438477458774,0.08595554678737212
73.27677834862378,0.5805897942224189,0.23712879286810207,0.08595554678737212
73.27677834862378,0.5805897942224189,0.23712879286810207,0.08595554678737212
73.27677834862378,0.5805897942224189,0.23712879286810207,0.08595554678737212
73.27677834862378,0.5805897942224189,0.23712879286810207,0.08595554678737212
73.27677834862378,0.5805897942224189,0.23712879286810207,0.08595554678737212
73.33519615173009,0.5776592002327269,0.24386023229944356,0.08595554678737212
73.71913091377311,0.5776973459508955,0.24386023229944356,0.08595554678737212
73.71913091377311,0.5776973459508955,0.24386023229944356,0.08595554678737212
73.71913091377311,0.5776973459508955,0.24386023229944356,0.08595554678737212
73.71913091377311,0.5776973459508955,0.24386023229944356,0.08595554678737212
73.21212974491714,0.5776973459508955,0.24386023229944356,0.08595554678737212
73.14994866825481,0.5731032471360029,0.24386023229944356,0.08472938485878032
73.14994866825481,0.5732388482942741,0.24386023229944356,0.08472938485878032
73.15092431578093,0.5815655938771148,0.24386023229944356,0.08472938485878032
73.15092431578093,0.5815655938771148,0.24386023229944356,0.08472938485878032
73.15092431578093,0.5815655938771148,0.24386023229944356,0.08472938485878032
73.67117395231853,0.5815655938771148,0.23746185209102397,0.08264949561074765
73.86314005161537,0.5815655938771148,0.23746185209102397,0.08264949561074765
73.86314005161537,0.5815655938771148,0.23746185209102397,0.08264949561074765
73.86314005161537,0.5815655938771148,0.23746185209102397,0.08264949561074765
73.48657873074846,0.5815655938771148,0.23746185209102397,0.0849079090798892
73.48657873074846,0.5815655938771148,0.23746185209102397,0.0849079090798892
72.84999847136207,0.5815655938771148,0.23746185209102397,0.08449019935014099
73.04905945156024,0.5815655938771148,0.23746185209102397,0.08449019935014099
73.04905945156024,0.5760902176168312,0.24379897345643486,0.08449019935014099
72.34396969164818,0.5715028681470308,0.24351324883658768,0.08449019935014099
72.34396969164818,0.5715028681470308,0.24351324883658768,0.08449019935014099
